WD1,,"2020-02-10 11:55",->,"2021-02-09 11:55"
,NO,,,NO2,,,NOXasNO2,,
"2020-08-22 19:00",14.156855,24,1,22.519688,24,1,44.226563,24,1
"2020-08-22 20:00",12.660095,24,1,21.515625,24,1,40.927500,24,1
"2020-08-22 21:00",11.693438,24,1,19.364063,24,1,37.293750,24,1
"2020-08-22 22:00",9.510663,24,1,20.081250,24,1,34.664063,24,1
"2020-08-22 23:00",4.334368,24,1,4.303125,24,1,10.949063,24,1
"2020-08-23 00:00",2.837608,24,1,2.486250,24,1,6.837188,24,1
"2020-08-23 01:00",2.058045,24,1,0.908438,24,1,4.064063,24,1
"2020-08-23 02:00",2.453024,24,1,0.828749,24,1,4.590000,24,1
"2020-08-23 03:00",1.912526,24,1,0.191250,24,1,3.123749,24,1
"2020-08-23 04:00",3.087068,24,1,0.860625,24,1,5.594063,24,1
"2020-08-23 05:00",3.180615,24,1,1.386563,24,1,6.263438,24,1
"2020-08-23 06:00",1.715038,24,1,1.386563,24,1,4.016250,24,1
"2020-08-23 07:00",5.176295,24,1,5.115938,24,1,13.052813,24,1
"2020-08-23 08:00",7.047245,24,1,7.076250,24,1,17.881875,24,1
"2020-08-23 09:00",6.860150,24,1,7.841250,24,1,18.360000,24,1
"2020-08-23 10:00",9.884853,24,1,9.801563,24,1,24.958125,24,1
"2020-08-23 11:00",21.328830,24,1,22.710938,24,1,55.414688,24,1
"2020-08-23 12:00",21.204100,24,1,26.440313,24,1,58.952813,24,1
"2020-08-23 13:00",22.669678,24,1,24.001875,24,1,58.761563,24,1
"2020-08-23 14:00",10.321408,24,1,9.658125,24,1,25.484063,24,1
"2020-08-23 15:00",12.816008,24,1,14.248125,24,1,33.899063,24,1
"2020-08-23 16:00",13.502023,24,1,15.300000,24,1,36.002813,24,1
"2020-08-23 17:00",11.007423,24,1,12.861563,24,1,29.739375,24,1
"2020-08-23 18:00",13.283745,24,1,16.925625,24,1,37.293750,24,1
"2020-08-23 19:00",13.003103,24,1,17.164688,24,1,37.102500,24,1
"2020-08-23 20:00",14.655775,24,1,19.268438,24,1,41.740313,24,1
"2020-08-23 21:00",13.969760,24,1,18.646875,24,1,40.066875,24,1
"2020-08-23 22:00",6.673055,24,1,8.319375,24,1,18.551250,24,1
"2020-08-23 23:00",5.020383,24,1,6.502500,24,1,14.200313,24,1
"2020-08-24 00:00",4.989200,24,1,6.406875,24,1,14.056875,24,1
"2020-08-24 01:00",2.401053,24,1,2.247188,24,1,5.928750,24,1
"2020-08-24 02:00",2.453024,24,1,2.486250,24,1,6.247501,24,1
"2020-08-24 03:00",2.078834,24,1,1.657501,24,1,4.844999,24,1
"2020-08-24 04:00",1.590308,24,1,0.525938,24,1,2.964375,24,1
"2020-08-24 05:00",2.712878,24,1,1.434375,24,1,5.594063,24,1
"2020-08-24 06:00",7.951538,24,1,6.502500,24,1,18.694688,24,1
"2020-08-24 07:00",16.963280,24,1,15.395625,24,1,41.405625,24,1
"2020-08-24 08:00",20.767545,24,1,17.977500,24,1,49.820625,24,1
"2020-08-24 09:00",24.135255,24,1,20.129063,24,1,57.135938,24,1
"2020-08-24 10:00",35.922240,24,1,33.229688,24,1,88.309688,24,1
"2020-08-24 11:00",30.777128,24,1,31.651875,24,1,78.842813,24,1
"2020-08-24 12:00",27.814790,24,1,25.627500,24,1,68.276250,24,1
"2020-08-24 13:00",18.615953,24,1,20.415938,24,1,48.960000,24,1
"2020-08-24 14:00",29.467463,24,1,28.687500,24,1,73.870313,24,1
"2020-08-24 15:00",20.237443,24,1,27.444375,24,1,58.474688,24,1
"2020-08-24 16:00",32.460983,24,1,32.177813,24,1,81.950625,24,1
"2020-08-24 17:00",23.729883,24,1,26.918438,24,1,63.303750,24,1
"2020-08-24 18:00",21.734203,24,1,28.065938,24,1,61.391250,24,1
"2020-08-24 19:00",10.103130,24,1,13.817813,24,1,29.309063,24,1
"2020-08-24 20:00",9.198838,24,1,12.000938,24,1,26.105625,24,1
"2020-08-24 21:00",6.236500,24,1,7.984688,24,1,17.547188,24,1
"2020-08-24 22:00",6.298865,24,1,6.215625,24,1,15.873750,24,1
"2020-08-24 23:00",3.835448,24,1,4.303125,24,1,10.184063,24,1
"2020-08-25 00:00",2.775243,24,1,4.303125,24,1,8.558438,24,1
"2020-08-25 01:00",1.559125,24,1,2.486250,24,1,4.876875,24,1
"2020-08-25 02:00",0.665226,24,1,2.040001,24,1,3.060000,24,1
"2020-08-25 03:00",1.808585,24,1,1.769063,24,1,4.542188,24,1
"2020-08-25 04:00",1.527943,24,1,1.577813,24,1,3.920625,24,1
"2020-08-25 05:00",1.060205,24,1,1.434375,24,1,3.060000,24,1
"2020-08-25 06:00",3.149433,24,1,1.864688,24,1,6.693750,24,1
"2020-08-25 07:00",3.679535,24,1,3.968438,24,1,9.610313,24,1
"2020-08-30 02:00",2.827214,24,1,5.992499,24,1,10.327500,24,1
"2020-08-30 03:00",2.432235,24,1,4.398750,24,1,8.128125,24,1
"2020-08-30 04:00",2.401053,24,1,3.251250,24,1,6.932813,24,1
"2020-08-30 05:00",2.307505,24,1,3.299063,24,1,6.837188,24,1
"2020-08-30 06:00",2.868790,24,1,4.781250,24,1,9.180000,24,1
"2020-08-30 07:00",9.042925,24,1,11.283750,24,1,25.149375,24,1
"2020-08-30 08:00",13.127833,24,1,15.013125,24,1,35.142188,24,1
"2020-08-30 09:00",9.136473,24,1,14.152500,24,1,28.161563,24,1
"2020-08-30 10:00",15.404155,24,1,23.523750,24,1,47.143125,24,1
"2020-08-30 11:00",24.010525,24,1,27.492188,24,1,64.307813,24,1
"2020-08-30 12:00",19.551428,24,1,26.153438,24,1,56.131875,24,1
"2020-08-30 13:00",19.956800,24,1,24.527813,24,1,55.127813,24,1
"2020-08-30 14:00",18.896595,24,1,24.719063,24,1,53.693438,24,1
"2020-08-30 15:00",17.805208,24,1,25.292813,24,1,52.593750,24,1
"2020-08-30 16:00",20.580450,24,1,24.814688,24,1,56.370938,24,1
"2020-08-30 17:00",18.740683,24,1,29.213438,24,1,57.948750,24,1
"2020-08-30 18:00",18.241763,24,1,27.683438,24,1,55.653750,24,1
"2020-08-30 19:00",26.068570,24,1,34.998750,24,1,74.970000,24,1
"2020-08-30 20:00",19.114873,24,1,29.261250,24,1,58.570313,24,1
"2020-08-30 21:00",28.033068,24,1,31.604063,24,1,74.587500,24,1
"2020-08-30 22:00",11.163335,24,1,20.272500,24,1,37.389375,24,1
"2020-08-30 23:00",12.660095,24,1,20.129063,24,1,39.540938,24,1
"2020-08-31 00:00",6.735420,24,1,13.196250,24,1,23.523750,24,1
"2020-08-31 01:00",6.080588,24,1,12.431250,24,1,21.754688,24,1
"2020-08-31 02:00",1.704644,24,1,6.374999,24,1,8.988750,24,1
"2020-08-31 03:00",1.808585,24,1,6.789375,24,1,9.562500,24,1
"2020-08-31 04:00",2.775243,24,1,6.980625,24,1,11.235938,24,1
"2020-08-31 05:00",2.338688,24,1,5.402813,24,1,8.988750,24,1
"2020-08-31 06:00",7.514983,24,1,6.837188,24,1,18.360000,24,1
"2020-08-31 07:00",5.893493,24,1,6.789375,24,1,15.825938,24,1
"2020-08-31 08:00",20.330990,24,1,16.160625,24,1,47.334375,24,1
"2020-08-31 09:00",23.293328,24,1,23.380313,24,1,59.096250,24,1
"2020-08-31 10:00",25.008365,24,1,25.866563,24,1,64.212188,24,1
"2020-08-31 11:00",17.992303,24,1,22.567500,24,1,50.155313,24,1
"2020-08-31 12:00",25.164278,24,1,31.412813,24,1,69.997500,24,1
"2020-08-31 13:00",17.431018,24,1,21.993750,24,1,48.720938,24,1
"2020-08-31 14:00",16.246083,24,1,22.280625,24,1,47.190938,24,1
"2020-08-31 15:00",15.123513,24,1,25.627500,24,1,48.816563,24,1
"2020-08-31 16:00",24.010525,24,1,32.034375,24,1,68.850000,24,1
"2020-08-31 17:00",25.257825,24,1,36.624375,24,1,75.352500,24,1
"2020-08-31 18:00",15.279425,24,1,30.456563,24,1,53.884688,24,1
"2020-08-31 19:00",20.268625,24,1,29.978438,24,1,61.056563,24,1
"2020-08-31 20:00",24.540628,24,1,36.194063,24,1,73.822500,24,1
"2020-08-31 21:00",22.700860,24,1,36.289688,24,1,71.097188,24,1
"2020-08-31 22:00",14.188038,24,1,24.814688,24,1,46.569375,24,1
"2020-08-31 23:00",19.052508,24,1,24.814688,24,1,54.028125,24,1
"2020-09-01 00:00",4.272003,24,1,11.857500,24,1,18.407813,24,1
"2020-09-01 01:00",6.392413,24,1,12.335625,24,1,22.137188,24,1
"2020-09-01 02:00",2.161986,24,1,7.968751,24,1,11.283750,24,1
"2020-09-01 03:00",1.839768,24,1,6.359063,24,1,9.180000,24,1
"2020-09-01 04:00",3.741900,24,1,6.502500,24,1,12.240000,24,1
"2020-09-01 05:00",7.265523,24,1,8.319375,24,1,19.459688,24,1
"2020-09-01 06:00",19.021325,24,1,15.108750,24,1,44.274375,24,1
"2020-09-01 07:00",58.124180,24,1,28.400625,24,1,117.523125,24,1
"2020-09-01 08:00",83.943290,24,1,42.266250,24,1,170.977500,24,1
"2020-09-01 09:00",82.134705,24,1,56.323125,24,1,182.261250,24,1
"2020-09-01 10:00",50.172643,24,1,53.693438,24,1,130.623750,24,1
"2020-09-01 11:00",46.243648,24,1,50.346563,24,1,121.252500,24,1
"2020-09-01 12:00",39.975965,24,1,53.310938,24,1,114.606563,24,1
"2020-09-01 13:00",37.980285,24,1,46.951875,24,1,105.187500,24,1
"2020-09-01 14:00",39.321133,24,1,48.673125,24,1,108.964688,24,1
"2020-09-01 15:00",29.623375,24,1,40.019063,24,1,85.440938,24,1
"2020-09-01 16:00",31.088953,24,1,42.266250,24,1,89.935313,24,1
"2020-09-01 17:00",42.657660,24,1,56.992500,24,1,122.400000,24,1
"2020-09-01 18:00",56.471508,24,1,68.658750,24,1,155.247188,24,1
"2020-09-01 19:00",47.210305,24,1,64.833750,24,1,137.221875,24,1
"2020-09-01 20:00",39.071673,24,1,61.008750,24,1,120.917813,24,1
"2020-09-01 21:00",31.338413,24,1,48.434063,24,1,96.485625,24,1
"2020-09-01 22:00",22.669678,24,1,41.357813,24,1,76.117500,24,1
"2020-09-01 23:00",11.132153,24,1,25.484063,24,1,42.553125,24,1
"2020-09-02 00:00",9.042925,24,1,19.316250,24,1,33.181875,24,1
"2020-09-02 01:00",3.585988,24,1,11.666250,24,1,17.164688,24,1
"2020-09-02 02:00",2.245140,24,1,8.287499,24,1,11.729999,24,1
"2020-09-02 03:00",3.492440,24,1,8.223750,24,1,13.578750,24,1
"2020-09-02 04:00",2.120410,24,1,6.550313,24,1,9.801563,24,1
"2020-09-02 05:00",3.180615,24,1,7.506563,24,1,12.383438,24,1
"2020-09-02 06:00",7.639713,24,1,14.917500,24,1,26.631563,24,1
"2020-09-02 07:00",50.266190,24,1,37.245938,24,1,114.319688,24,1
"2020-09-02 08:00",56.346778,24,1,39.684375,24,1,126.081563,24,1
"2020-09-02 09:00",23.480423,24,1,28.735313,24,1,64.738125,24,1
"2020-09-02 10:00",22.794408,24,1,29.070000,24,1,64.020938,24,1
"2020-09-02 11:00",17.742843,24,1,19.698750,24,1,46.904063,24,1
"2020-09-02 12:00",9.198838,24,1,14.726250,24,1,28.830938,24,1
"2020-09-02 13:00",12.504183,24,1,18.790313,24,1,37.963125,24,1
"2020-09-02 14:00",7.733260,24,1,16.495313,24,1,28.352813,24,1
"2020-09-02 15:00",9.635393,24,1,16.495313,24,1,31.269375,24,1
"2020-09-02 16:00",18.460040,24,1,30.647813,24,1,58.952813,24,1
"2020-09-02 17:00",17.275105,24,1,25.053750,24,1,51.541875,24,1
"2020-09-02 18:00",12.597730,24,1,18.742500,24,1,38.058750,24,1
"2020-09-02 19:00",7.639713,24,1,14.104688,24,1,25.818750,24,1
"2020-09-02 20:00",4.209638,24,1,7.793438,24,1,14.248125,24,1
"2020-09-02 21:00",4.240820,24,1,8.988750,24,1,15.491250,24,1
"2020-09-02 22:00",1.995680,24,1,6.215625,24,1,9.275625,24,1
"2020-09-02 23:00",2.151593,24,1,4.876875,24,1,8.175938,24,1
"2020-09-03 00:00",2.463418,24,1,3.012188,24,1,6.789375,24,1
"2020-09-03 01:00",1.933315,24,1,1.769063,24,1,4.733438,24,1
"2020-09-03 02:00",1.080994,24,1,1.721250,24,1,3.378751,24,1
"2020-09-03 03:00",1.527943,24,1,1.004063,24,1,3.346875,24,1
"2020-09-03 04:00",1.403213,24,1,0.956250,24,1,3.107813,24,1
"2020-09-03 05:00",1.933315,24,1,1.051875,24,1,4.016250,24,1
"2020-09-03 06:00",2.058045,24,1,1.769063,24,1,4.924688,24,1
"2020-09-03 07:00",4.334368,24,1,4.016250,24,1,10.662188,24,1
"2020-09-03 08:00",12.098810,24,1,11.283750,24,1,29.835000,24,1
"2020-09-03 09:00",14.437498,24,1,15.969375,24,1,38.106563,24,1
"2020-09-03 10:00",10.976240,24,1,11.331563,24,1,28.161563,24,1
"2020-09-03 11:00",9.385933,24,1,7.267500,24,1,21.659063,24,1
"2020-09-03 12:00",10.664415,24,1,9.036563,24,1,25.388438,24,1
"2020-09-03 13:00",17.742843,24,1,17.690625,24,1,44.895938,24,1
"2020-09-03 14:00",38.416840,24,1,29.404688,24,1,88.309688,24,1
"2020-09-03 15:00",33.209363,24,1,23.715000,24,1,74.635313,24,1
"2020-09-03 16:00",36.078153,24,1,24.240938,24,1,79.560000,24,1
"2020-09-03 17:00",25.070730,24,1,21.993750,24,1,60.435000,24,1
"2020-09-03 18:00",23.729883,24,1,20.941875,24,1,57.327188,24,1
"2020-09-03 19:00",18.678318,24,1,22.710938,24,1,51.350625,24,1
"2020-09-03 20:00",14.842870,24,1,18.264375,24,1,41.023125,24,1
"2020-09-03 21:00",15.217060,24,1,16.590938,24,1,39.923438,24,1
"2020-09-03 22:00",13.470840,24,1,14.965313,24,1,35.620313,24,1
"2020-09-03 23:00",6.018223,24,1,7.697813,24,1,16.925625,24,1
"2020-09-04 00:00",3.679535,24,1,4.064063,24,1,9.705938,24,1
"2020-09-04 01:00",2.868790,24,1,3.681563,24,1,8.080313,24,1
"2020-09-04 02:00",2.702484,24,1,2.996251,24,1,7.139999,24,1
"2020-09-04 03:00",2.712878,24,1,3.155625,24,1,7.315313,24,1
"2020-09-04 04:00",3.679535,24,1,3.442500,24,1,9.084375,24,1
"2020-09-04 05:00",3.773083,24,1,3.538125,24,1,9.323438,24,1
"2020-09-04 06:00",7.764443,24,1,17.021250,24,1,28.926563,24,1
"2020-09-04 07:00",21.827750,24,1,20.941875,24,1,54.410625,24,1
"2020-09-04 08:00",51.575855,24,1,32.799375,24,1,111.881250,24,1
"2020-09-04 09:00",33.427640,24,1,25.675313,24,1,76.930313,24,1
"2020-09-04 10:00",29.592193,24,1,27.635625,24,1,73.009688,24,1
"2020-09-04 11:00",24.197620,24,1,26.440313,24,1,63.542813,24,1
"2020-09-04 12:00",34.924400,24,1,36.337500,24,1,89.887500,24,1
"2020-09-04 13:00",41.659820,24,1,46.186875,24,1,110.064375,24,1
"2020-09-04 14:00",175.079344,24,1,23.969999,24,1,292.421250,24,1
"2020-09-04 15:00",54.850018,24,1,28.257188,24,1,112.359375,24,1
"2020-09-04 16:00",20.611633,24,1,29.930625,24,1,61.534688,24,1
"2020-09-04 17:00",30.465303,24,1,35.572500,24,1,82.285313,24,1
"2020-09-04 18:00",33.022268,24,1,40.066875,24,1,90.700313,24,1
"2020-09-04 19:00",39.321133,24,1,42.983438,24,1,103.275000,24,1
"2020-09-04 20:00",29.966383,24,1,35.333438,24,1,81.281250,24,1
"2020-09-04 21:00",28.033068,24,1,35.046563,24,1,78.030000,24,1
"2020-09-04 22:00",19.052508,24,1,24.527813,24,1,53.741250,24,1
"2020-09-04 23:00",13.127833,24,1,20.033438,24,1,40.162500,24,1
"2020-09-05 00:00",7.171975,24,1,12.957188,24,1,23.954063,24,1
"2020-09-05 01:00",11.038605,24,1,13.530938,24,1,30.456563,24,1
"2020-09-05 02:00",4.490280,24,1,9.116251,24,1,16.001251,24,1
"2020-09-05 03:00",2.536176,24,1,4.972500,24,1,8.861249,24,1
"2020-09-05 04:00",1.621490,24,1,3.538125,24,1,6.024375,24,1
"2020-09-05 05:00",3.118250,24,1,5.402813,24,1,10.184063,24,1
"2020-09-05 06:00",8.419275,24,1,9.514688,24,1,22.424063,24,1
"2020-09-05 07:00",12.317088,24,1,9.992813,24,1,28.878750,24,1
"2020-09-05 08:00",33.178180,24,1,23.762813,24,1,74.635313,24,1
"2020-09-05 09:00",36.078153,24,1,31.651875,24,1,86.970938,24,1
"2020-09-05 10:00",35.142678,24,1,30.217500,24,1,84.102188,24,1
"2020-09-05 11:00",30.434120,24,1,27.061875,24,1,73.726875,24,1
"2020-09-05 12:00",39.102855,24,1,35.907188,24,1,95.864063,24,1
"2020-09-05 13:00",39.227585,24,1,36.098438,24,1,96.246563,24,1
"2020-09-05 14:00",36.545890,24,1,33.612188,24,1,89.648438,24,1
"2020-09-05 15:00",32.803990,24,1,32.751563,24,1,83.050313,24,1
"2020-09-05 16:00",32.803990,24,1,34.520625,24,1,84.819375,24,1
"2020-09-05 17:00",35.142678,24,1,32.655938,24,1,86.540625,24,1
"2020-09-05 18:00",51.544673,24,1,52.259063,24,1,131.293125,24,1
"2020-09-05 19:00",45.027530,24,1,42.457500,24,1,111.498750,24,1
"2020-09-05 20:00",44.435063,24,1,41.644688,24,1,109.777500,24,1
"2020-09-05 21:00",35.017948,24,1,39.732188,24,1,93.425625,24,1
"2020-09-05 22:00",19.364333,24,1,27.300938,24,1,56.992500,24,1
"2020-09-05 23:00",18.179398,24,1,22.615313,24,1,50.490000,24,1
"2020-09-06 00:00",14.624593,24,1,20.129063,24,1,42.553125,24,1
"2020-09-06 01:00",7.109610,24,1,14.009063,24,1,24.910313,24,1
"2020-09-06 02:00",6.485960,24,1,11.666250,24,1,21.611250,24,1
"2020-09-06 03:00",3.523623,24,1,7.267500,24,1,12.670313,24,1
"2020-09-06 04:00",3.055885,24,1,5.689688,24,1,10.375313,24,1
"2020-09-06 05:00",2.806425,24,1,4.924688,24,1,9.227813,24,1
"2020-09-06 06:00",3.461258,24,1,4.781250,24,1,10.088438,24,1
"2020-09-06 07:00",5.987040,24,1,7.984688,24,1,17.164688,24,1
"2020-09-06 08:00",11.475160,24,1,11.475000,24,1,29.070000,24,1
"2020-09-06 09:00",15.684798,24,1,12.479063,24,1,36.528750,24,1
"2020-09-06 10:00",20.455720,24,1,15.921563,24,1,47.286563,24,1
"2020-09-06 11:00",25.850293,24,1,23.810625,24,1,63.447188,24,1
"2020-09-06 12:00",30.309390,24,1,27.635625,24,1,74.109375,24,1
"2020-09-06 13:00",27.378235,24,1,29.500313,24,1,71.479688,24,1
"2020-09-06 14:00",30.527668,24,1,31.365000,24,1,78.173438,24,1
"2020-09-06 15:00",32.117975,24,1,32.177813,24,1,81.424688,24,1
"2020-09-06 16:00",37.200723,24,1,34.807500,24,1,91.847813,24,1
"2020-09-06 17:00",31.619055,24,1,38.297813,24,1,86.779688,24,1
"2020-09-06 18:00",28.220163,24,1,33.851250,24,1,77.121563,24,1
"2020-09-06 19:00",14.936418,24,1,18.503438,24,1,41.405625,24,1
"2020-09-06 20:00",17.275105,24,1,20.989688,24,1,47.477813,24,1
"2020-09-06 21:00",27.627695,24,1,26.966250,24,1,69.328125,24,1
"2020-09-06 22:00",17.774025,24,1,20.894063,24,1,48.147188,24,1
"2020-09-06 23:00",8.512823,24,1,15.443438,24,1,28.496250,24,1
"2020-09-07 00:00",5.332208,24,1,10.901250,24,1,19.077188,24,1
"2020-09-07 01:00",7.421435,24,1,9.658125,24,1,21.037500,24,1
"2020-09-07 02:00",2.203564,24,1,6.502500,24,1,9.881251,24,1
"2020-09-07 03:00",2.899973,24,1,6.311250,24,1,10.757813,24,1
"2020-09-07 04:00",3.367710,24,1,6.454688,24,1,11.618438,24,1
"2020-09-07 05:00",5.301025,24,1,7.793438,24,1,15.921563,24,1
"2020-09-07 06:00",19.489063,24,1,9.658125,24,1,39.540938,24,1
"2020-09-07 07:00",45.713545,24,1,19.650938,24,1,89.744063,24,1
"2020-09-07 08:00",65.857440,24,1,31.365000,24,1,132.345000,24,1
"2020-09-07 09:00",111.602168,24,1,54.601875,24,1,225.722813,24,1
"2020-09-07 10:00",49.455445,24,1,27.683438,24,1,103.514063,24,1
"2020-09-07 11:00",46.804933,24,1,37.580625,24,1,109.347188,24,1
"2020-09-07 12:00",32.741625,24,1,37.198125,24,1,87.401250,24,1
"2020-09-07 13:00",25.943840,24,1,24.862500,24,1,64.642500,24,1
"2020-09-07 14:00",19.551428,24,1,20.941875,24,1,50.920313,24,1
"2020-09-07 15:00",20.050348,24,1,18.646875,24,1,49.390313,24,1
"2020-09-07 16:00",24.883635,24,1,29.261250,24,1,67.415625,24,1
"2020-09-07 17:00",19.925618,24,1,23.189063,24,1,53.741250,24,1
"2020-09-07 18:00",10.009583,24,1,13.578750,24,1,28.926563,24,1
"2020-09-07 19:00",15.996623,24,1,14.917500,24,1,39.445313,24,1
"2020-09-07 20:00",13.533205,24,1,14.391563,24,1,35.142188,24,1
"2020-09-07 21:00",12.909555,24,1,15.586875,24,1,35.381250,24,1
"2020-09-07 22:00",6.797785,24,1,7.650000,24,1,18.073125,24,1
"2020-09-07 23:00",4.646193,24,1,3.920625,24,1,11.044688,24,1
"2020-09-08 00:00",4.303185,24,1,4.350938,24,1,10.949063,24,1
"2020-09-08 01:00",1.964498,24,1,1.769063,24,1,4.781250,24,1
"2020-09-08 02:00",1.330454,24,1,1.211249,24,1,3.251250,24,1
"2020-09-08 03:00",1.808585,24,1,1.195313,24,1,3.968438,24,1
"2020-09-08 04:00",2.276323,24,1,1.195313,24,1,4.685625,24,1
"2020-09-08 05:00",3.242980,24,1,3.346875,24,1,8.319375,24,1
"2020-09-08 06:00",10.227860,24,1,7.889063,24,1,23.571563,24,1
"2020-09-08 07:00",16.121353,24,1,16.160625,24,1,40.879688,24,1
"2020-09-08 08:00",49.736088,24,1,35.572500,24,1,111.833438,24,1
"2020-09-08 09:00",65.389703,24,1,45.182813,24,1,145.445625,24,1
"2020-09-08 10:00",41.503908,24,1,38.632500,24,1,102.270938,24,1
"2020-09-08 11:00",32.523348,24,1,29.022188,24,1,78.890625,24,1
"2020-09-08 12:00",39.289950,24,1,31.412813,24,1,91.656563,24,1
"2020-09-08 13:00",43.374858,24,1,37.532813,24,1,104.040000,24,1
"2020-09-08 14:00",34.612575,24,1,27.779063,24,1,80.850938,24,1
"2020-09-08 15:00",22.825590,24,1,21.706875,24,1,56.705625,24,1
"2020-09-08 16:00",28.220163,24,1,27.157500,24,1,70.427813,24,1
"2020-09-08 17:00",33.988925,24,1,30.456563,24,1,82.572188,24,1
"2020-09-08 18:00",35.111495,24,1,36.241875,24,1,90.078750,24,1
"2020-09-08 19:00",32.741625,24,1,26.535938,24,1,76.739063,24,1
"2020-09-08 20:00",22.170758,24,1,19.555313,24,1,53.550000,24,1
"2020-09-08 21:00",21.578290,24,1,17.977500,24,1,51.063750,24,1
"2020-09-08 22:00",14.188038,24,1,13.052813,24,1,34.807500,24,1
"2020-09-08 23:00",5.706398,24,1,7.889063,24,1,16.638750,24,1
"2020-09-09 00:00",3.804265,24,1,4.781250,24,1,10.614375,24,1
"2020-09-09 01:00",1.465578,24,1,2.534063,24,1,4.781250,24,1
"2020-09-09 02:00",1.704644,24,1,1.848751,24,1,4.462499,24,1
"2020-09-09 03:00",1.964498,24,1,3.442500,24,1,6.454688,24,1
"2020-09-09 04:00",1.839768,24,1,2.964375,24,1,5.785313,24,1
"2020-09-09 05:00",2.401053,24,1,3.394688,24,1,7.076250,24,1
"2020-09-09 06:00",7.421435,24,1,7.650000,24,1,19.029375,24,1
"2020-09-09 07:00",15.466520,24,1,18.981563,24,1,42.696563,24,1
"2020-09-09 08:00",58.747830,24,1,38.584688,24,1,128.663438,24,1
"2020-09-09 09:00",57.843538,24,1,51.015938,24,1,139.708125,24,1
"2020-09-09 10:00",42.875938,24,1,41.214375,24,1,106.956563,24,1
"2020-09-09 11:00",34.737305,24,1,35.429063,24,1,88.692188,24,1
"2020-09-09 12:00",40.724345,24,1,35.429063,24,1,97.872188,24,1
"2020-09-09 13:00",46.025370,24,1,34.425000,24,1,104.996250,24,1
"2020-09-09 14:00",44.247968,24,1,39.684375,24,1,107.530313,24,1
"2020-09-09 15:00",49.143620,24,1,40.592813,24,1,115.945313,24,1
"2020-09-09 16:00",42.969485,24,1,45.900000,24,1,111.785625,24,1
"2020-09-09 17:00",41.036170,24,1,36.767813,24,1,99.689063,24,1
"2020-09-09 18:00",38.260928,24,1,44.513438,24,1,103.179375,24,1
"2020-09-09 19:00",46.898480,24,1,44.178750,24,1,116.088750,24,1
"2020-09-09 20:00",37.574913,24,1,39.875625,24,1,97.489688,24,1
"2020-09-09 21:00",28.344893,24,1,33.516563,24,1,76.978125,24,1
"2020-09-09 22:00",12.441818,24,1,18.120938,24,1,37.198125,24,1
"2020-09-09 23:00",7.514983,24,1,13.817813,24,1,25.340625,24,1
"2020-09-10 00:00",5.020383,24,1,11.044688,24,1,18.742500,24,1
"2020-09-10 01:00",3.492440,24,1,9.801563,24,1,15.156563,24,1
"2020-09-10 02:00",1.746220,24,1,8.797500,24,1,11.475000,24,1
"2020-09-10 03:00",2.806425,24,1,6.980625,24,1,11.283750,24,1
"2020-09-10 04:00",2.712878,24,1,7.315313,24,1,11.475000,24,1
"2020-09-10 05:00",5.550485,24,1,8.845313,24,1,17.355938,24,1
"2020-09-10 06:00",15.715980,24,1,12.192188,24,1,36.289688,24,1
"2020-09-10 07:00",36.421160,24,1,22.854375,24,1,78.699375,24,1
"2020-09-10 08:00",83.319640,24,1,38.345625,24,1,166.100625,24,1
"2020-09-10 09:00",106.675333,24,1,60.004688,24,1,223.571250,24,1
"2020-09-10 10:00",53.384440,24,1,37.580625,24,1,119.435625,24,1
"2020-09-10 11:00",38.136198,24,1,36.959063,24,1,95.433750,24,1
"2020-09-10 12:00",30.933040,24,1,40.019063,24,1,87.449063,24,1
"2020-09-10 13:00",33.552370,24,1,44.083125,24,1,95.529375,24,1
"2020-09-10 14:00",34.986765,24,1,43.365938,24,1,97.011563,24,1
"2020-09-10 15:00",27.534148,24,1,42.935625,24,1,85.154063,24,1
"2020-09-10 16:00",46.804933,24,1,57.757500,24,1,129.524063,24,1
"2020-09-10 17:00",50.266190,24,1,56.179688,24,1,133.253438,24,1
"2020-09-10 18:00",35.828693,24,1,51.302813,24,1,106.239375,24,1
"2020-09-10 19:00",49.393080,24,1,52.976250,24,1,128.711250,24,1
"2020-09-10 20:00",34.394298,24,1,47.621250,24,1,100.358438,24,1
"2020-09-10 21:00",18.771865,24,1,34.807500,24,1,63.590625,24,1
"2020-09-10 22:00",15.653615,24,1,30.647813,24,1,54.649688,24,1
"2020-09-10 23:00",7.047245,24,1,19.507500,24,1,30.313125,24,1
"2020-09-11 00:00",6.828968,24,1,15.921563,24,1,26.392500,24,1
"2020-09-11 01:00",4.864470,24,1,13.148438,24,1,20.607188,24,1
"2020-09-11 02:00",5.446544,24,1,15.554999,24,1,23.906250,24,1
"2020-09-11 03:00",5.488120,24,1,13.259999,24,1,21.674999,24,1
"2020-09-11 04:00",3.149433,24,1,9.275625,24,1,14.104688,24,1
"2020-09-11 05:00",3.242980,24,1,8.319375,24,1,13.291875,24,1
"2020-09-11 06:00",8.980560,24,1,13.244063,24,1,27.014063,24,1
"2020-09-11 07:00",31.962063,24,1,25.388438,24,1,74.396250,24,1
"2020-09-11 08:00",51.887680,24,1,41.788125,24,1,121.348125,24,1
